obs_id,site,date,species,n_inds,n_leaf,w_weight,d_weight,leaf_area,SLA,LDMC,convex_hull_roundness,R,G,B,GCC,BCC,RCC,BITM,ExG,senesced,T1_TDD,T1_TDD_days,T3_TDD,T3_TDD_days,T1_GDD3,T1_GDD3_days,T3_GDD3,T3_GDD3_days,moist_GMD,T1_date_mean,T3_date_mean,moist_date_mean,T1_week_mean,T3_week_mean,moist_week_mean,T1_fortnight_mean,T3_fortnight_mean,moist_fortnight_mean,T1_month_mean,T3_month_mean,moist_month_mean
2024_2724,MI259,2024-08-13,Viola biflora,4,4,0.06915,0.0122,5.473417288516863,44.86407613538413,0.1764280549530007,0.9799248274550544,0.453298809019336,0.4980517752671303,0.20431720723915409,0.4294809435135388,0.18274685468029783,0.3877722018061632,0.4160799516967257,0.3316098986024308,0.38173505225928966,952.960625,84,1149.4044791666668,89,947.9333333333332,80,1143.8367291666666,85,2102.9154022867565,13.619375,16.405718750000002,9.44375,13.30123511904762,15.269705357142858,10.628125,13.195677083333331,15.04646056547619,13.49702380952381,13.87571800595238,15.605815476190475,15.646949404761903
2024_2739,MI259,2024-08-20,Viola biflora,4,4,0.07395,0.014275,5.582527615676187,39.10702357741637,0.1930358350236646,0.9784331776930438,0.6194011238324181,0.623757462277612,0.22465529413367313,0.4236902822212003,0.15498973891722673,0.42131997886157285,0.5289868418722812,0.39007310278327406,0.8830368857200619,1038.522291666667,91,1233.0260104166666,96,1033.495,87,1227.4582604166667,92,2201.47373562009,10.921458333333334,10.283604166666668,17.727083333333333,12.223095238095238,11.945933035714289,14.079761904761904,12.76216517857143,13.607819196428572,12.353943452380951,13.120331101190477,13.956863839285717,15.202864583333334
2024_2754,MI259,2024-08-26,Viola biflora,4,4,0.055925,0.01005,4.706688018258075,46.83271659958283,0.17970496200268216,0.9786257565800554,0.5371905120403967,0.5562011951664225,0.211442779913994,0.4243123722431836,0.16441902445087267,0.41126860330594367,0.47390280906404103,0.35065053264638774,0.6718057769603909,1103.6635416666666,97,1294.0592916666667,102,1098.63625,93,1288.4915416666668,98,2313.447693953423,9.517916666666666,8.15253125,21.317708333333332,10.86610119047619,10.188126488095238,18.52872023809524,11.737306547619047,11.504323660714286,15.712574404761904,12.437879464285714,13.15364136904762,14.932477678571429
2024_2769,MI259,2024-09-02,Viola biflora,4,4,0.07605,0.011575,5.769395319927661,49.843588077128814,0.1522024983563445,0.9828358532055534,0.742897917133666,0.7076274673403987,0.30403791169965644,0.4026960567206056,0.1723860928096996,0.4249178504696949,0.6206921890575334,0.35296361804100945,0.9154436070278076,1171.931875,104,1360.4110729166666,109,1166.9045833333332,100,1354.8433229166667,105,2461.7216522867566,9.657604166666667,11.1009375,19.982291666666665,9.752619047619048,9.478825892857143,21.18199404761905,10.30936011904762,9.83347619047619,19.85535714285714,11.629073660714283,11.932779761904762,15.97046130952381
2024_2770,MI259,2024-09-09,Viola biflora,4,4,0.05585,0.008075,5.178637730118778,64.13173659589818,0.14458370635631157,0.976788910813292,0.7249982733242349,0.7057643361612977,0.34720531359739676,0.40279909215184045,0.19124489667977385,0.4059560111683858,0.6199871043523367,0.33428543548310174,0.7283237707263113,1241.2628125,111,1440.8405,116,1236.235520833333,107,1435.27275,112,2597.4924856200896,10.647083333333333,14.215020833333334,17.633333333333333,9.904419642857142,11.489918154761904,19.395833333333332,9.828519345238096,10.484372023809524,20.28891369047619,10.78291294642857,10.994347842261904,18.000744047619047
2024_0001,RA009,2024-06-11,Betula nana,4,4,0.014875,0.004875,0.8545874227048167,17.52999841445778,0.3277310924369748,0.987591444165388,0.2877283521768015,0.3398123607033977,0.178009860109508,0.4205375753898877,0.22239646924545453,0.35706595536465774,0.30670908731916147,0.20465871818355805,0.06601099994212163,159.5040625,18,234.59510416666663,22,156.0876041666667,16,231.399,18,797.5022988505747,10.229583333333334,12.586177083333334,40.57395833333333,10.333244047619049,12.557633928571429,40.90863095238095,10.287284226190476,13.453334077380951,42.229464285714286,5.608158482142858,8.360833333333334,44.305683269476376
2024_0029,RA009,2024-06-17,Betula nana,4,4,0.021275,0.00725,1.0619165334948426,14.647124599928864,0.34077555816686256,0.9857477024689948,0.22935484283678909,0.2953268661738543,0.16823855347324793,0.4279614473273855,0.24149403316284823,0.33054451950976615,0.27836906376429954,0.18038433102172455,0.03609403758766916,227.30447916666668,24,314.1741666666667,28,223.88802083333337,22,310.9780625,24,1061.773132183908,11.76125,14.417625,43.24166666666667,11.147142857142857,13.166462797619047,43.54925595238095,10.802217261904762,12.898787946428572,42.54389880952381,8.083173363095238,11.220505952380952,44.2405471743295
2024_0034,RA009,2024-06-22,Betula nana,4,4,0.023925,0.009425,1.176754889613996,12.485463019777148,0.3939393939393939,0.9887202712115586,0.2258172851041754,0.27850764261271144,0.17235827472335732,0.4122470343743647,0.25533448113190993,0.33241848449372524,0.27113465334458386,0.14878615281983484,0.035112082387321,282.96375,29,371.42478125,33,279.5472916666667,27,368.2286770833333,29,1310.9710488505748,11.0609375,11.699885416666667,46.11875,11.344821428571429,12.403196428571428,48.00848214285714,10.999107142857143,12.440977678571429,45.34092261904762,10.086164434523807,12.949400297619048,44.778399527914615
2024_0547,RA009,2024-07-01,Betula nana,4,4,0.02745,0.011025,1.1980541071932116,10.866703920119834,0.4016393442622951,0.9871618968087904,0.21926927440612376,0.26347842819352985,0.18269458148048512,0.40078020372571493,0.2707408949695589,0.3284789013047263,0.2652575380768284,0.11749416278448878,0.03520014913569513,392.7864583333333,38,498.5653541666667,42,389.37,36,495.36925,38,1732.007507183908,12.639166666666666,13.661552083333332,50.575,12.356517857142856,14.355221726190477,46.54181547619048,11.82014136904762,13.170799107142855,47.87388392857143,11.31117931547619,13.034793526785714,45.20889136904762
2024_0705,RA009,2024-07-09,Betula nana,4,4,0.02315,0.00925,0.9834490331409548,10.631881439361676,0.3995680345572354,0.9856171330773776,0.23522270812140111,0.26968196918524984,0.18922084375409232,0.3940946588533126,0.26760497727747323,0.3383003638692142,0.27374648006560826,0.1101250028842388,0.04806111381967031,491.72739583333333,46,600.3387291666667,50,488.3109375,44,597.142625,46,2084.091882183908,12.218333333333334,11.990322916666669,38.671875,12.317440476190477,12.809142857142858,43.62455357142857,12.43875,13.571981398809523,45.13095238095238,11.865119047619048,13.062272321428573,45.94962797619048
2024_0727,RA009,2024-07-16,Betula nana,4,4,0.0324,0.0126,1.4022044643289564,11.12860685975362,0.3888888888888889,0.9869194993100476,0.20728083005629055,0.2555614391072648,0.1721036311325387,0.4085752135766368,0.2663053504868354,0.3251194359365276,0.25371923683261327,0.12423667624361125,0.04456304035866845,581.3335416666666,53,705.3075,57,577.9170833333334,51,702.1113958333333,53,2370.098132183908,14.0403125,17.547802083333334,37.025,12.800877976190476,14.99553869047619,40.85803571428571,12.559159226190475,13.902340773809524,42.24129464285714,12.226573660714283,13.501527529761905,44.92466517857143
2024_1582,RA009,2024-07-24,Betula nana,4,4,0.02175,0.0095,1.0500527707372147,11.053187060391734,0.4367816091954023,0.9885999233214142,0.23031201439500612,0.28054450361363215,0.1843515307589575,0.4080139385541155,0.26190658079037377,0.33007948065551074,0.2750798141464482,0.1386609811393744,0.03677782833898462,699.9677083333333,61,846.9881041666666,65,696.55125,59,843.792,61,2666.980423850575,14.248958333333333,12.727833333333333,35.369791666666664,14.8275,17.328752976190476,37.354166666666664,14.00014880952381,16.72444642857143,38.79866071428572,13.24258556547619,15.151212797619047,41.759300595238095
2024_2090,RA009,2024-07-30,Betula nana,4,4,0.027475,0.010525,1.181777275585031,11.228287654014547,0.3830755232029117,0.9859782041058084,0.20034410349103135,0.24100557508338577,0.17766541521888135,0.3954908284045192,0.2831783088205572,0.3213308627749237,0.24571705538922775,0.09855252093449002,0.03392868988225776,783.0859375,67,933.50596875,71,779.6694791666666,65,930.3098645833334,67,2905.310632183908,12.891354166666666,13.960802083333334,37.30104166666667,13.909598214285714,14.177956845238096,39.1,14.410885416666666,16.299890625,38.229464285714286,13.485022321428572,15.101115699404762,40.235379464285714
2024_2640,RA009,2024-08-06,Betula nana,4,4,0.02235,0.01,1.1170283709878863,11.170283709878865,0.447427293064877,0.986504975779605,0.22022839652727635,0.2658259114502557,0.1759676885988112,0.4060610314138923,0.26133062889896336,0.3326083396871445,0.2649760447157012,0.12793372681025286,0.05764991932755525,875.7473958333334,74,1041.3133125,78,872.3309375,72,1038.117208333333,74,3128.601257183908,13.636458333333334,16.293791666666667,26.679166666666667,13.23735119047619,15.401049107142857,31.898660714285715,13.573474702380953,14.789502976190477,35.49933035714286,13.715,15.749092261904762,37.30390625
2024_2711,RA009,2024-08-13,Betula nana,4,4,0.0241,0.009025,1.027893340752612,11.389399897535869,0.3744813278008299,0.9887352825758228,0.2782649506300361,0.3020263643955552,0.21444149428650305,0.3840143021129513,0.2669327049455648,0.34905299294148395,0.3011960553121589,0.10652210812298646,0.08797589639582377,968.9583333333334,81,1150.2919791666666,85,965.541875,79,1147.095875,81,3281.7804238505746,13.419583333333334,16.671479166666668,19.988541666666663,13.315848214285714,15.568380952380952,21.882738095238096,13.276599702380953,15.484715029761905,26.890699404761904,13.84374255952381,15.892302827380952,32.560081845238095
2024_2726,RA009,2024-08-20,Betula nana,4,4,0.019925,0.007525,0.9024524187097704,11.992723172222863,0.37766624843161856,0.9852390462579014,0.2601034837017011,0.2803400847444494,0.2030234476781322,0.3855313174571488,0.26782576648950157,0.3466429160533497,0.2852694330607718,0.09321825737426244,0.11427762198425728,1055.3480208333333,88,1237.0459895833333,92,1051.9315625,86,1233.849885416667,88,3439.0147988505746,11.306979166666666,10.719166666666666,24.507291666666667,12.341383928571428,12.393430059523808,22.462053571428573,12.828616071428572,13.98090550595238,22.172395833333333,13.20104538690476,14.38520424107143,28.835863095238096
2024_2741,RA009,2024-08-26,Betula nana,4,4,0.03435,0.013075,1.412164111085077,10.80049033334667,0.38064046579330424,0.9859943408397293,0.2582768018552149,0.27766683840577977,0.18118329723577176,0.38917486125114664,0.24962195078541533,0.3612031879634382,0.2773370233315771,0.10871295729744936,0.1448803452982039,1121.7128125,94,1301.293875,98,1118.2963541666666,92,1298.0977708333332,94,3585.263757183908,9.8103125,8.629802083333333,27.860416666666666,11.095967261904764,10.709578869047618,24.39375,11.869575892857142,11.976669642857145,23.10513392857143,12.554222470238097,13.63388244047619,25.61622023809524
2024_2756,RA009,2024-09-02,Betula nana,4,4,0.036925,0.0124,1.4106856210133178,11.376496943655788,0.3358158429248477,0.985998179054477,0.4675805968337635,0.32305609586831935,0.18237361862242332,0.3275891490469219,0.19207680075538003,0.4803340501976981,0.36410845722285906,-0.00484279950865605,0.8645078549590137,1192.3651041666667,101,1371.2091458333334,105,1188.948645833333,99,1368.0130416666666,101,3774.2429238505742,9.9540625,10.885395833333334,26.142708333333335,10.093184523809525,9.987895833333331,26.99702380952381,10.594575892857144,10.348737351190476,25.695386904761904,11.794791666666669,12.363915178571428,24.011458333333337
2024_2783,RA009,2024-09-10,Betula nana,4,4,0.031575,0.01115,1.1395126207609818,10.219844132385488,0.3531274742676168,0.9807483557082272,0.3280651243350746,0.25831185819847935,0.19131199149944456,0.3339794054881919,0.2448403872554241,0.421180207256384,0.2999609915206939,-0.00621688476418931,0.5125289442495461,1274.735520833333,109,1467.1608020833332,113,1271.3190625,107,1463.9646979166666,109,3984.276257183908,10.5875,12.635760416666669,38.971875,10.30373511904762,12.125976190476193,26.36443452380952,10.230394345238096,11.284294642857144,26.505877976190476,10.920613839285714,11.316743675595236,25.089136904761904
2024_2796,RA009,2024-09-17,Betula nana,4,4,0.02895,0.009475,1.0061035332859494,10.618506947608964,0.3272884283246978,0.9808810224039426,0.397119611421178,0.25942888882554455,0.22041609843818527,0.2926894595632302,0.24935214479561071,0.45795839564115887,0.32398141353394994,-0.0952215953069541,0.789155191537859,1337.5370833333334,116,1521.3561354166666,120,1334.120625,114,1518.16003125,116,4320.617923850575,7.933645833333333,7.103395833333333,47.536458333333336,8.971651785714286,7.742190476190476,48.04880952380952,9.637693452380953,9.934083333333334,37.20662202380952,10.078180803571428,10.153933779761903,31.485825892857143
2024_0005,RA009,2024-06-11,Salix lapponum,4,4,0.0766,0.022225,3.707307134525683,16.680797005739855,0.2901436031331593,0.8727020461822277,0.3928370504186262,0.4296821000412986,0.32083236290102113,0.3823994482760783,0.2726290069674626,0.3449715447564591,0.3937820656972446,0.14492244144082747,0.01665086869208626,159.5040625,18,234.59510416666663,22,156.0876041666667,16,231.399,18,797.5022988505747,10.229583333333334,12.586177083333334,40.57395833333333,10.333244047619049,12.557633928571429,40.90863095238095,10.287284226190476,13.453334077380951,42.229464285714286,5.608158482142858,8.360833333333334,44.305683269476376
2024_0026,RA009,2024-06-17,Salix lapponum,4,4,0.1092,0.03365,5.462321892569255,16.23275450986406,0.3081501831501831,0.881466650535353,0.36367262261724925,0.39863647617999665,0.32072168675173335,0.3759897681502233,0.28915319883609514,0.33485703301368164,0.3708637559389547,0.11346144342382486,0.00662077924552128,227.30447916666668,24,314.1741666666667,28,223.88802083333337,22,310.9780625,24,1061.773132183908,11.76125,14.417625,43.24166666666667,11.147142857142857,13.166462797619047,43.54925595238095,10.802217261904762,12.898787946428572,42.54389880952381,8.083173363095238,11.220505952380952,44.2405471743295
2024_0031,RA009,2024-06-22,Salix lapponum,4,4,0.110825,0.037225,5.693378528874537,15.294502428138449,0.3358899165350778,0.8394199245196051,0.33891033859848657,0.373555699390624,0.29931414083524516,0.37637975161807286,0.28896901773489236,0.3346512306470347,0.34951423772881635,0.10778205260306294,0.0082418992373764,282.96375,29,371.42478125,33,279.5472916666667,27,368.2286770833333,29,1310.9710488505748,11.0609375,11.699885416666667,46.11875,11.344821428571429,12.403196428571428,48.00848214285714,10.999107142857143,12.440977678571429,45.34092261904762,10.086164434523807,12.949400297619048,44.778399527914615
2024_0543,RA009,2024-07-01,Salix lapponum,4,4,0.1764,0.05935,8.41434909434639,14.177504792496023,0.3364512471655329,0.8196720613097841,0.3312902921270962,0.35818545504114596,0.2882631731636509,0.371033945434618,0.29048249354690725,0.3384835610184747,0.34097898656444103,0.0944568077865988,0.01258188865206944,392.7864583333333,38,498.5653541666667,42,389.37,36,495.36925,38,1732.007507183908,12.639166666666666,13.661552083333332,50.575,12.356517857142856,14.355221726190477,46.54181547619048,11.82014136904762,13.170799107142855,47.87388392857143,11.31117931547619,13.034793526785714,45.20889136904762
2024_0704,RA009,2024-07-09,Salix lapponum,4,4,0.155475,0.062025,7.527519387394872,12.136266646344009,0.3989387361312108,0.8468220159300276,0.3813918334373237,0.3989535440347418,0.342226236383072,0.3613289283754744,0.2993210094285061,0.3393500621960195,0.3795523118297957,0.07473478861629082,0.01256216863060637,491.72739583333333,46,600.3387291666667,50,488.3109375,44,597.142625,46,2084.091882183908,12.218333333333334,11.990322916666669,38.671875,12.317440476190477,12.809142857142858,43.62455357142857,12.43875,13.571981398809523,45.13095238095238,11.865119047619048,13.062272321428573,45.94962797619048
2024_0726,RA009,2024-07-16,Salix lapponum,4,4,0.17745,0.06495,7.35401857747398,11.322584414894504,0.3660185967878275,0.8590131646433324,0.3774664446849082,0.39272044551440327,0.34349341110383896,0.35837314696594114,0.3027056358142387,0.33892121721982005,0.378827668508149,0.06479850877003435,0.00899833431680632,581.3335416666666,53,705.3075,57,577.9170833333334,51,702.1113958333333,53,2370.098132183908,14.0403125,17.547802083333334,37.025,12.800877976190476,14.99553869047619,40.85803571428571,12.559159226190475,13.902340773809524,42.24129464285714,12.226573660714283,13.501527529761905,44.92466517857143
2024_1579,RA009,2024-07-24,Salix lapponum,4,4,0.15635,0.061725,7.162529471680024,11.603935960599472,0.3947873361048929,0.8103551396716017,0.3273872865428078,0.3539031620585868,0.2858692220540933,0.3716742909649584,0.28933759093032924,0.3389881181047124,0.33777069468853993,0.091890080677185,0.01675435845388025,699.9677083333333,61,846.9881041666666,65,696.55125,59,843.792,61,2666.980423850575,14.248958333333333,12.727833333333333,35.369791666666664,14.8275,17.328752976190476,37.354166666666664,14.00014880952381,16.72444642857143,38.79866071428572,13.24258556547619,15.151212797619047,41.759300595238095
2024_2088,RA009,2024-07-30,Salix lapponum,4,4,0.139125,0.051725,5.794368361321549,11.202258794241756,0.37178796046720575,0.865387901281143,0.3378801665539795,0.35362916766396013,0.3120973381704824,0.35822780042259894,0.3054276528056971,0.33634454677170394,0.3484490048854672,0.05615558844264579,0.01945831729299547,783.0859375,67,933.50596875,71,779.6694791666666,65,930.3098645833334,67,2905.310632183908,12.891354166666666,13.960802083333334,37.30104166666667,13.909598214285714,14.177956845238096,39.1,14.410885416666666,16.299890625,38.229464285714286,13.485022321428572,15.101115699404762,40.235379464285714
2024_2638,RA009,2024-08-06,Salix lapponum,4,4,0.137,0.054975,6.338600556735951,11.5299691800563,0.4012773722627737,0.8214288756266233,0.3585453971465808,0.3702959481104298,0.29057868539379694,0.36810630260549254,0.27870743230385253,0.35318626509065487,0.3544154994218555,0.08896322248293059,0.05353390717966325,875.7473958333334,74,1041.3133125,78,872.3309375,72,1038.117208333333,74,3128.601257183908,13.636458333333334,16.293791666666667,26.679166666666667,13.23735119047619,15.401049107142857,31.898660714285715,13.573474702380953,14.789502976190477,35.49933035714286,13.715,15.749092261904762,37.30390625
2024_2710,RA009,2024-08-13,Salix lapponum,4,4,0.1629,0.06075,6.7556064413390375,11.12033982113422,0.3729281767955801,0.8134376300395381,0.34084569567630435,0.3509271861086333,0.307630270332606,0.3588489099348115,0.2999751888158891,0.3411759012492995,0.34460025128231586,0.05242430658886072,0.02528990961105251,968.9583333333334,81,1150.2919791666666,85,965.541875,79,1147.095875,81,3281.7804238505746,13.419583333333334,16.671479166666668,19.988541666666663,13.315848214285714,15.568380952380952,21.882738095238096,13.276599702380953,15.484715029761905,26.890699404761904,13.84374255952381,15.892302827380952,32.560081845238095
2024_2725,RA009,2024-08-20,Salix lapponum,4,4,0.12545,0.047725,5.668804231772728,11.878060202771564,0.3804304503786369,0.809828120509196,0.2904562024193559,0.3134819424264358,0.24805392877582935,0.3736409540331358,0.2853123578934675,0.3410466880733967,0.30398804716277306,0.08413592221650881,0.03406569006716829,1055.3480208333333,88,1237.0459895833333,92,1051.9315625,86,1233.849885416667,88,3439.0147988505746,11.306979166666666,10.719166666666666,24.507291666666667,12.341383928571428,12.393430059523808,22.462053571428573,12.828616071428572,13.98090550595238,22.172395833333333,13.20104538690476,14.38520424107143,28.835863095238096
2024_2740,RA009,2024-08-26,Salix lapponum,4,4,0.135175,0.046775,5.518889818769335,11.798802391810444,0.3460329202885149,0.8141368319062943,0.339224116042134,0.35441337216215846,0.3121568203686462,0.3612184413092775,0.30247450116547653,0.3363070575252459,0.3503368386968153,0.05638865106850015,0.0159258726888353,1121.7128125,94,1301.293875,98,1118.2963541666666,92,1298.0977708333332,94,3585.263757183908,9.8103125,8.629802083333333,27.860416666666666,11.095967261904764,10.709578869047618,24.39375,11.869575892857142,11.976669642857145,23.10513392857143,12.554222470238097,13.63388244047619,25.61622023809524
2024_2755,RA009,2024-09-02,Salix lapponum,4,4,0.121875,0.044025,5.374757198001106,12.20842066553346,0.3612307692307693,0.8047028143884559,0.3392224385622252,0.3378143938445276,0.2780222732553621,0.3590247043366514,0.28250596435467634,0.35846933130867226,0.3326666903261621,0.0540493846161163,0.12997638965048955,1192.3651041666667,101,1371.2091458333334,105,1188.948645833333,99,1368.0130416666666,101,3774.2429238505742,9.9540625,10.885395833333334,26.142708333333335,10.093184523809525,9.987895833333331,26.99702380952381,10.594575892857144,10.348737351190476,25.695386904761904,11.794791666666669,12.363915178571428,24.011458333333337
2024_2780,RA009,2024-09-10,Salix lapponum,4,4,0.136575,0.046025,5.420285731665387,11.77682940068525,0.33699432546220026,0.8544631713028802,0.3406198704951291,0.3478889247327019,0.32449144995051604,0.35161863551503036,0.31333419196771556,0.3350471725172541,0.34804588032501516,0.03051140845503993,0.02064773258671397,1274.735520833333,109,1467.1608020833332,113,1271.3190625,107,1463.9646979166666,109,3984.276257183908,10.5875,12.635760416666669,38.971875,10.30373511904762,12.125976190476193,26.36443452380952,10.230394345238096,11.284294642857144,26.505877976190476,10.920613839285714,11.316743675595236,25.089136904761904
2024_2792,RA009,2024-09-17,Salix lapponum,4,4,0.108725,0.036425,4.373357951307117,12.006473442160926,0.3350195447229248,0.8289589494284182,0.31704737886772416,0.32360633390072596,0.25502576304842334,0.36707267103646024,0.27935583218683496,0.35357149677670463,0.31906706055071266,0.06942773830129037,0.09404094939096264,1337.5370833333334,116,1521.3561354166666,120,1334.120625,114,1518.16003125,116,4320.617923850575,7.933645833333333,7.103395833333333,47.536458333333336,8.971651785714286,7.742190476190476,48.04880952380952,9.637693452380953,9.934083333333334,37.20662202380952,10.078180803571428,10.153933779761903,31.485825892857143
2024_0002,RA009,2024-06-11,Vaccinium myrtillus,4,4,0.009475,0.002975,0.876386190717369,29.458359351844337,0.31398416886543534,0.9723762178510176,0.45405663376548905,0.4437575803341102,0.22395731002571123,0.39347610617002127,0.19991381757739787,0.4066100762525809,0.40124618808414114,0.198108348390279,0.5208890127338734,159.5040625,18,234.59510416666663,22,156.0876041666667,16,231.399,18,797.5022988505747,10.229583333333334,12.586177083333334,40.57395833333333,10.333244047619049,12.557633928571429,40.90863095238095,10.287284226190476,13.453334077380951,42.229464285714286,5.608158482142858,8.360833333333334,44.305683269476376
2024_0027,RA009,2024-06-17,Vaccinium myrtillus,4,4,0.008825,0.002875,0.754379397886658,26.23928340475332,0.3257790368271955,0.9623157952442392,0.4347102092675667,0.46771851913220414,0.2276615547453643,0.4148548640119063,0.20139742800591745,0.38374770798217617,0.4034788364309903,0.2696476156692893,0.26395955338547095,227.30447916666668,24,314.1741666666667,28,223.88802083333337,22,310.9780625,24,1061.773132183908,11.76125,14.417625,43.24166666666667,11.147142857142857,13.166462797619047,43.54925595238095,10.802217261904762,12.898787946428572,42.54389880952381,8.083173363095238,11.220505952380952,44.2405471743295
2024_0032,RA009,2024-06-22,Vaccinium myrtillus,4,4,0.0103,0.003625,0.8484785705446862,23.40630539433617,0.35194174757281554,0.9657960629120256,0.35493952287072333,0.40062299896544784,0.24038133366362985,0.4038268076161028,0.23812099582927257,0.35805219655462456,0.3526582388745778,0.20216327999615033,0.07470989437575018,282.96375,29,371.42478125,33,279.5472916666667,27,368.2286770833333,29,1310.9710488505748,11.0609375,11.699885416666667,46.11875,11.344821428571429,12.403196428571428,48.00848214285714,10.999107142857143,12.440977678571429,45.34092261904762,10.086164434523807,12.949400297619048,44.778399527914615
2024_0546,RA009,2024-07-01,Vaccinium myrtillus,4,4,0.010325,0.0044,0.8153066296619531,18.52969612868075,0.4261501210653753,0.9666440002446414,0.4165343534346444,0.45745976445086994,0.23250588028694033,0.4150341656282639,0.2078267060863,0.37713912828543616,0.39307037557573776,0.2614395554785584,0.1694891521728335,392.7864583333333,38,498.5653541666667,42,389.37,36,495.36925,38,1732.007507183908,12.639166666666666,13.661552083333332,50.575,12.356517857142856,14.355221726190477,46.54181547619048,11.82014136904762,13.170799107142855,47.87388392857143,11.31117931547619,13.034793526785714,45.20889136904762
2024_0708,RA009,2024-07-09,Vaccinium myrtillus,4,4,0.01005,0.00425,0.8644910660491281,20.34096625997948,0.4228855721393035,0.969392424533842,0.390022859559452,0.43642992019245247,0.2439917694534858,0.4100188465163499,0.2242828877088225,0.36569826577482745,0.3787417814701219,0.2384184621302718,0.07370549231709324,491.72739583333333,46,600.3387291666667,50,488.3109375,44,597.142625,46,2084.091882183908,12.218333333333334,11.990322916666669,38.671875,12.317440476190477,12.809142857142858,43.62455357142857,12.43875,13.571981398809523,45.13095238095238,11.865119047619048,13.062272321428573,45.94962797619048
2024_0730,RA009,2024-07-16,Vaccinium myrtillus,4,8,0.0102125,0.0041875,0.7939278872379687,18.95947193404104,0.4100367197062424,0.9711368653159874,0.39246554064353967,0.41244604845405863,0.2373596215327563,0.3966209914783887,0.2247331141686599,0.3786458943529514,0.3707162753581337,0.1892195639983996,0.22442813908066708,581.3335416666666,53,705.3075,57,577.9170833333334,51,702.1113958333333,53,2370.098132183908,14.0403125,17.547802083333334,37.025,12.800877976190476,14.99553869047619,40.85803571428571,12.559159226190475,13.902340773809524,42.24129464285714,12.226573660714283,13.501527529761905,44.92466517857143
2024_1578,RA009,2024-07-24,Vaccinium myrtillus,4,4,0.0125,0.005025,0.9777747674564624,19.458204327491792,0.402,0.96996535192632,0.36470637891847113,0.4070988744401115,0.23117484511825703,0.40748843423316405,0.22909327511390196,0.363418290652934,0.35719603827638685,0.21329603233581143,0.12795705081774564,699.9677083333333,61,846.9881041666666,65,696.55125,59,843.792,61,2666.980423850575,14.248958333333333,12.727833333333333,35.369791666666664,14.8275,17.328752976190476,37.354166666666664,14.00014880952381,16.72444642857143,38.79866071428572,13.24258556547619,15.151212797619047,41.759300595238095
2024_2092,RA009,2024-07-30,Vaccinium myrtillus,4,4,0.0093,0.003925,0.7120139369213523,18.140482469333815,0.4220430107526882,0.9696688509373022,0.42429233785574505,0.4429388059822829,0.2332532925403686,0.40105409498144534,0.21082006071975973,0.3881258442987948,0.3907208329429542,0.22209005750287164,0.24935812238712032,783.0859375,67,933.50596875,71,779.6694791666666,65,930.3098645833334,67,2905.310632183908,12.891354166666666,13.960802083333334,37.30104166666667,13.909598214285714,14.177956845238096,39.1,14.410885416666666,16.299890625,38.229464285714286,13.485022321428572,15.101115699404762,40.235379464285714
2024_2642,RA009,2024-08-06,Vaccinium myrtillus,4,4,0.00915,0.004025,0.7197312070686386,17.88152067251276,0.4398907103825137,0.9634319068845713,0.41182369954052017,0.42820656325422785,0.23654174164518857,0.39863168401970794,0.21615904823485307,0.38520926774543895,0.38100454827545466,0.19985982481032744,0.2610993391410385,875.7473958333334,74,1041.3133125,78,872.3309375,72,1038.117208333333,74,3128.601257183908,13.636458333333334,16.293791666666667,26.679166666666667,13.23735119047619,15.401049107142857,31.898660714285715,13.573474702380953,14.789502976190477,35.49933035714286,13.715,15.749092261904762,37.30390625
2024_2714,RA009,2024-08-13,Vaccinium myrtillus,4,4,0.01865,0.007125,1.1736702216915538,16.472564514969175,0.3820375335120644,0.9491249303328504,0.3644720119614932,0.3689021202794271,0.21710933162547263,0.3880931776527603,0.2253518191853447,0.386555003161895,0.34087719449481574,0.14692762495110273,0.31465429419803187,968.9583333333334,81,1150.2919791666666,85,965.541875,79,1147.095875,81,3281.7804238505746,13.419583333333334,16.671479166666668,19.988541666666663,13.315848214285714,15.568380952380952,21.882738095238096,13.276599702380953,15.484715029761905,26.890699404761904,13.84374255952381,15.892302827380952,32.560081845238095
2024_2729,RA009,2024-08-20,Vaccinium myrtillus,4,4,0.015725,0.00615,1.0152253690014064,16.50772957725864,0.3910969793322735,0.952115235524964,0.3829221656442305,0.3596832996321382,0.2267589936992452,0.3657091235075378,0.23268261894430797,0.4016082575481544,0.34379077871553426,0.09724986705357444,0.4104690057055691,1055.3480208333333,88,1237.0459895833333,92,1051.9315625,86,1233.849885416667,88,3439.0147988505746,11.306979166666666,10.719166666666666,24.507291666666667,12.341383928571428,12.393430059523808,22.462053571428573,12.828616071428572,13.98090550595238,22.172395833333333,13.20104538690476,14.38520424107143,28.835863095238096
2024_2744,RA009,2024-08-26,Vaccinium myrtillus,4,4,0.0122,0.00545,0.829157393470566,15.213897127900296,0.44672131147540983,0.9645357759101072,0.40227478978598935,0.25607615170478004,0.23298177546602908,0.2842182030556923,0.2566537845915141,0.45912801235279355,0.32677409109784883,-0.12615489280440828,0.7467234602575039,1121.7128125,94,1301.293875,98,1118.2963541666666,92,1298.0977708333332,94,3585.263757183908,9.8103125,8.629802083333333,27.860416666666666,11.095967261904764,10.709578869047618,24.39375,11.869575892857142,11.976669642857145,23.10513392857143,12.554222470238097,13.63388244047619,25.61622023809524
